Org|OrgSector|RverMonthYear|RverReviewer|RverPosition|RverLoc|RverRecom|RvReviewAbout|RvScore|RvComment|topic0|topic1|topic2|topic3|topic4|topic5|topic6|topic7|topic8|topic9
Beiersdorf Aktiengesellschaft|Handel|October 2018|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|3.4|Leider nicht mehr das was es mal war|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Beiersdorf Aktiengesellschaft|Handel|October 2018|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|ArbeitsatmosphÃ¤re|3|Wahnsinniger Druck, unerreichbare Ziele|0.15012617|0.09245721|0.09015959|0.10719427|0.09003524|0.09279964|0.0941358|0.099026605|0.09406697|0.08999848
Beiersdorf Aktiengesellschaft|Handel|October 2018|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Gleichberechtigung|3|Diversity?|0.09434836|0.097103104|0.14413828|0.09464509|0.09338725|0.09532174|0.09303628|0.09468838|0.092965595|0.10036593
Beiersdorf Aktiengesellschaft|Handel|October 2018|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Umgang mit Ã¤lteren Kollegen|3|Gibt nur noch wenige...|0.10560563|0.10201449|0.09395325|0.11252055|0.09279787|0.099176675|0.10026791|0.10364472|0.093841076|0.096177824
Beiersdorf Aktiengesellschaft|Handel|October 2018|8|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Work-Life-Balance|3|Muss man selbst fÃ¼r sorgen und sich stark abgrenzen|0.10436668|0.1158721|0.22047386|0.088218726|0.07583392|0.07817754|0.07713688|0.084327675|0.07561841|0.07997424
Beiersdorf Aktiengesellschaft|Handel|October 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Marketing / Produktmanagement bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.0|Sehr gut: 4 von 5 Sternen|0.105834395|0.09373995|0.10562224|0.12505294|0.092320584|0.101326466|0.09451765|0.095046654|0.09460783|0.091931306
Beiersdorf Aktiengesellschaft|Handel|September 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Overall|1.5|Gute Bezahlung und gutes Image in der AuÃŸendarstellung,sonst nicht viel Positives.|0.13508537|0.07833251|0.24545453|0.08635946|0.0719034|0.08790431|0.07359586|0.072357826|0.07502908|0.073977664
Beiersdorf Aktiengesellschaft|Handel|September 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Klares Patriarchat.|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Beiersdorf Aktiengesellschaft|Handel|September 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|1|Jeder schaut nur auf seinen Vorteil.|0.1467358|0.0867173|0.08605199|0.16543227|0.08307909|0.08542215|0.08743074|0.09013114|0.08352382|0.08547573
Beiersdorf Aktiengesellschaft|Handel|September 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Diversity wird gepredigt, aber nicht gelebt.|0.08142842|0.0936767|0.121715665|0.15613903|0.086353354|0.093650445|0.08899042|0.080474794|0.092914544|0.10465663
Beiersdorf Aktiengesellschaft|Handel|September 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Kann ich nicht beurteilen.|0.090771414|0.09076119|0.09438571|0.11812747|0.09203102|0.090093434|0.093532905|0.14161247|0.09528224|0.093402155
Beiersdorf Aktiengesellschaft|Handel|September 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Hier wird wirklich alles abverlangt. Eigentlich Null Sterne.|0.18697527|0.09068718|0.07868423|0.08699055|0.11423352|0.07822999|0.10230157|0.07270163|0.0742476|0.11494847
Beiersdorf Aktiengesellschaft|Handel|August 2018|1|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Forschung / Entwicklung bei BEIERSDORF in Norderstedt gearbeitet.|Nicht empfohlen|Overall|1.5|Allgemein ist die Arbeitsweise der Festangestellten ziemlich chaotisch und unstrukturiert.|0.09027131|0.091626346|0.095206805|0.09027648|0.09167485|0.109000646|0.09318415|0.15562403|0.09072022|0.09241515
Beiersdorf Aktiengesellschaft|Handel|August 2018|2|Werkstudent/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei BEIERSDORF in Norderstedt gearbeitet.|Empfohlen|Overall|4.5|Der beste Werkstudenten Job den ich haben kann!|0.097826555|0.08672278|0.09458907|0.110077605|0.08498937|0.09052786|0.08753506|0.08689463|0.17678349|0.084053606
Beiersdorf Aktiengesellschaft|Handel|August 2018|3|Werkstudent/in|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.9|I am really happy in my Company and I would do it again!|0.07404147|0.0771788|0.07602644|0.07873452|0.09106052|0.076861784|0.076022886|0.10502103|0.2651792|0.07987336
Beiersdorf Aktiengesellschaft|Handel|August 2018|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.5|Sehr gut: 4.46 von 5 Sternen|0.10586258|0.093742184|0.10563991|0.12498339|0.0923221|0.101336665|0.09452015|0.09505004|0.09461039|0.09193259
Beiersdorf Aktiengesellschaft|Handel|August 2018|5|Ex-Werkstudent/in|Hat im Bereich Produktion bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.4|Hugh selforganisation and good salary but sometimes nothing to do and boring tasks|0.07333319|0.076684326|0.075024724|0.07460896|0.07595837|0.07473677|0.075576015|0.1525316|0.24464855|0.07689753
Beiersdorf Aktiengesellschaft|Handel|August 2018|6|Ex-Werkstudent/in|Hat bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.8|This position taught me a great deal in computer skills as well as working in such an international team.|0.05156898|0.059695248|0.05823911|0.13464688|0.06461743|0.054570038|0.06713527|0.24431872|0.20825958|0.056948774
Beiersdorf Aktiengesellschaft|Handel|July 2018|7|Ex-Werkstudent/in|Hat im Bereich IT bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.3|Overall I am happy to be here.|0.089955404|0.09113247|0.09266922|0.09187579|0.09272912|0.091526136|0.09043577|0.091799974|0.17741133|0.09046471
Beiersdorf Aktiengesellschaft|Handel|July 2018|8|Ex-Werkstudent/in|Hat bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.4|Sehr gut: 4.38 von 5 Sternen|0.10586005|0.09374667|0.10570313|0.124895945|0.092324615|0.10133811|0.09452734|0.095052615|0.09461676|0.09193477
Beiersdorf Aktiengesellschaft|Handel|July 2018|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|3.0|Not a good Leadership style from my Supervisor, not learn a lot after 3 months, not so much respect by the team|0.047670465|0.04895324|0.05069716|0.061373346|0.087332286|0.05026053|0.050570574|0.06457669|0.4880473|0.050518394
Beiersdorf Aktiengesellschaft|Handel|July 2018|10|Werkstudent/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.1|Good dynamic Team from different nationalities. Nice Building, Cafeteria and extra's like fruit baskets and so on|0.06979117|0.07518792|0.07687743|0.10288501|0.12496752|0.07280599|0.07631185|0.16768983|0.15856071|0.074922614
Beiersdorf Aktiengesellschaft|Handel|July 2018|1|Werkstudent/in|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|3.0|Nice experience to work in a Production centre. However, teamleaders have to much work and not enough time|0.049357075|0.051829137|0.049935754|0.05004884|0.062071964|0.0507103|0.052806877|0.4720332|0.10985114|0.051355746
Beiersdorf Aktiengesellschaft|Handel|July 2018|2|Werkstudent/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|3.7|Super!|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Beiersdorf Aktiengesellschaft|Handel|July 2018|3|Werkstudent/in|Hat zum Zeitpunkt der Bewertung bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|1.2|it is amazing. The environment, people, the communication within the team and cross teams is aazing|0.06965189|0.07244689|0.080102295|0.17058595|0.079824306|0.071782075|0.071454346|0.079995304|0.23066807|0.07348883
Beiersdorf Aktiengesellschaft|Handel|July 2018|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.4|Sehr gut: 4.38 von 5 Sternen|0.10587934|0.09374541|0.10566892|0.12489785|0.092324235|0.101356566|0.09452427|0.09505468|0.09461429|0.09193444
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.5|Very open-minded and international team, Flat hierarchy, Very intern-oriented culture of the company|0.053228848|0.061245468|0.05863103|0.2136596|0.07308722|0.06312856|0.063436165|0.120535426|0.22137043|0.07167727
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|Werkstudent/in|Hat zum Zeitpunkt der Bewertung bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.4|It is a good employer and it is a good working Student Position to get familiar with the Topics.|0.05969151|0.06331942|0.059527077|0.06177092|0.06393302|0.060656816|0.06333328|0.0737348|0.4303236|0.063709535
Beiersdorf Aktiengesellschaft|Handel|July 2018|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|3.6|The internship is fun and i have opportunities to develop myself in social ways, but it is less demanding than i tought|0.0649632|0.06934694|0.065349065|0.06544202|0.07158256|0.066560194|0.07436752|0.08707784|0.36268392|0.07262674
Beiersdorf Aktiengesellschaft|Handel|July 2018|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.6|Sehr gut: 4.62 von 5 Sternen|0.10586675|0.09374359|0.10565477|0.12494735|0.092323|0.10134503|0.09452203|0.09505181|0.09461229|0.0919334
Beiersdorf Aktiengesellschaft|Handel|July 2018|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|3.7|The start of the internship was tough,there was roughly time for my collegues to introduce me or ahow me what to do|0.07001359|0.07235353|0.07977066|0.073311605|0.11285582|0.07214821|0.0769236|0.20159353|0.16290832|0.07812116
Beiersdorf Aktiengesellschaft|Handel|July 2018|10|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|1.6|GenÃ¼gend: 1.62 von 5 Sternen|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Beiersdorf Aktiengesellschaft|Handel|July 2018|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.5|Really nice and good Team (+atmosphere), balanced work load. I would have appreciated more engineerical work|0.049123008|0.053910714|0.0521766|0.06330556|0.054320816|0.05048007|0.053237464|0.46838942|0.103290066|0.051766265
Beiersdorf Aktiengesellschaft|Handel|July 2018|2|Werkstudent/in|Hat zum Zeitpunkt der Bewertung im Bereich Finanzen / Controlling bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.4|I would always recommend an internship at the Beiersdorf AG to any other person|0.12640713|0.080003105|0.07546665|0.077325106|0.10057043|0.07716419|0.07975627|0.19528878|0.10299811|0.085020244
Beiersdorf Aktiengesellschaft|Handel|July 2018|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|3.8|For my case, there is nearly no on-Boarding Training for the whole Company and my function and Department.|0.06466395|0.06591023|0.06857993|0.06747023|0.08419723|0.06778527|0.07545731|0.10791237|0.32791278|0.0701107
Beiersdorf Aktiengesellschaft|Handel|July 2018|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Beiersdorf Shared Services GmbH in Hamburg gearbeitet.|Empfohlen|Overall|4.9|Beiersdorf Shared Services GmbH ist ein tolles Unternehmen - die 100%-ige IT Tochter der Beiersdorf AG|0.2448929|0.086622454|0.08162057|0.09094941|0.08220077|0.08380365|0.081702955|0.082459934|0.08371277|0.082034566
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Overall|2.2|Ist nicht mehr das, was es einmal war :(|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|2|Oft wird sehr viel Druck gemacht|0.18932743|0.09362799|0.09431379|0.09641767|0.0860284|0.08457614|0.094887555|0.0920335|0.08646051|0.082327
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|3|AbhÃ¤ngig von der Abteilung|0.112760246|0.08819889|0.08580193|0.1023165|0.088960364|0.09083335|0.116547935|0.14119843|0.085963026|0.08741937
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|Das Soziale im Unternehmen ist leider schon lange unter die RÃ¤der gekommen...|0.29434207|0.075631075|0.088402726|0.087077744|0.07113695|0.08672814|0.07174409|0.07229838|0.07381211|0.07882671
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|1|Das Soziale im Unternehmen ist leider schon lange unter die RÃ¤der gekommen...|0.294333|0.075631656|0.088406555|0.08707968|0.07113708|0.08672874|0.07174427|0.072298646|0.07381256|0.078827806
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Es werden sehr viele Ãœberstunden und am besten stÃ¤ndige VerfÃ¼gbarkeit erwartet|0.18078016|0.07521663|0.08045756|0.19804016|0.08541427|0.07963006|0.07513885|0.074518956|0.07542705|0.07537628
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung bei Beiersdorf Manufacturing Berlin GmbH in Berlin gearbeitet.|Empfohlen|Overall|4.8|herzlicher, freundlicher und offener Empfang|0.09009785|0.09356683|0.09540157|0.094739966|0.0914406|0.118045926|0.087568134|0.13614823|0.09236639|0.10062446
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung bei Beiersdorf Manufacturing Berlin GmbH in Berlin gearbeitet.|Empfohlen|ArbeitsatmosphÃ¤re|4|Die ArbeitsatmosphÃ¤re ist ganz gut, freundliches miteinander und hilfsbereit|0.16431442|0.10881313|0.13762082|0.10154756|0.07723587|0.087894306|0.080592066|0.079758756|0.07816404|0.08405901
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung bei Beiersdorf Manufacturing Berlin GmbH in Berlin gearbeitet.|Empfohlen|Kollegenzusammenhalt|5|das â€žwirâ€œ wird gut umgesetzt|0.18633881|0.08508955|0.093474254|0.10913138|0.08383706|0.09970116|0.08727137|0.085038766|0.08540082|0.08471686
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung bei Beiersdorf Manufacturing Berlin GmbH in Berlin gearbeitet.|Empfohlen|Gleichberechtigung|5|bis jetzt ist mir kein Unterschied aufgefallen zwischen Frau / Mann / alt / jung|0.076012395|0.07692493|0.2119188|0.08719729|0.121147275|0.083579704|0.07394266|0.121564135|0.06812687|0.079585925
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung bei Beiersdorf Manufacturing Berlin GmbH in Berlin gearbeitet.|Empfohlen|Work-Life-Balance|5|ist ein Konzern mit allen Vorteilen bezgl. der Work-Life-Balance,|0.07327875|0.07655564|0.07264708|0.1895705|0.098375276|0.07561231|0.084861115|0.13617738|0.11716188|0.075760074
Beiersdorf Aktiengesellschaft|Handel|July 2018|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.5|Sehr gut: 4.54 von 5 Sternen|0.105882116|0.0937465|0.10565558|0.124891214|0.09232475|0.10136682|0.09452553|0.095056355|0.09461626|0.091934904
Beiersdorf Aktiengesellschaft|Handel|July 2018|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.6|Sehr gut: 4.62 von 5 Sternen|0.1057461|0.09374141|0.10573122|0.12503473|0.09232157|0.10131298|0.09452079|0.09504904|0.09461009|0.0919321
Beiersdorf Aktiengesellschaft|Handel|July 2018|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|4.0|Sehr gut: 4 von 5 Sternen|0.10586541|0.093744576|0.105653755|0.12493183|0.09232361|0.10135719|0.09452306|0.09505311|0.09461357|0.091933906
Beiersdorf Aktiengesellschaft|Handel|July 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|4.2|Sehr gut: 4.15 von 5 Sternen|0.105889946|0.09374407|0.10564277|0.12493078|0.092323236|0.101348914|0.094522245|0.095051944|0.094612494|0.09193361
Beiersdorf Aktiengesellschaft|Handel|July 2018|1|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.6|Sehr gut: 4.62 von 5 Sternen|0.10584911|0.09374392|0.10567682|0.12494227|0.09232318|0.101343475|0.09452229|0.09505231|0.09461307|0.09193356
Beiersdorf Aktiengesellschaft|Handel|July 2018|2|Ex-Werkstudent/in|Hat im Bereich Logistik / Materialwirtschaft bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|3.9|WÃ¤hrend meiner zweijÃ¤hrigen WerkstudententÃ¤tigkeit habe ich sehr viel gelernt|0.17676933|0.11769643|0.0805349|0.087613426|0.08165621|0.079259515|0.08582694|0.0755754|0.07912956|0.13593833
Beiersdorf Aktiengesellschaft|Handel|July 2018|3|Ex-Angestellte/r oder Arbeiter/in|Hat bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.4|Sehr gut: 4.38 von 5 Sternen|0.10583244|0.09374786|0.10566521|0.124946035|0.0923251|0.101347245|0.09452718|0.09505549|0.094618574|0.09193487
Beiersdorf Aktiengesellschaft|Handel|July 2018|4|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Marketing / Produktmanagement bei BEIERSDORF in Norderstedt gearbeitet.|Empfohlen|Overall|4.2|Sehr gut: 4.15 von 5 Sternen|0.105819255|0.09374155|0.10565314|0.12501699|0.0923216|0.10133716|0.094519496|0.09504887|0.09460979|0.09193218
Beiersdorf Aktiengesellschaft|Handel|July 2018|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|5.0|Sehr gut: 5 von 5 Sternen|0.105851844|0.09374211|0.10565874|0.12497893|0.09232208|0.10133348|0.09452017|0.09504972|0.09461033|0.09193261
Beiersdorf Aktiengesellschaft|Handel|July 2018|6|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Empfohlen|Overall|5.0|Sehr gut: 5 von 5 Sternen|0.10585199|0.093740426|0.105622195|0.12503007|0.09232094|0.101329364|0.09451771|0.09504715|0.09460854|0.09193163
Beiersdorf Aktiengesellschaft|Handel|June 2018|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|3.6|BÃ¶rsennotiertes Unternehmen halt :-;|0.14670897|0.090625815|0.104072414|0.13000228|0.088072896|0.088094026|0.08971383|0.08567686|0.08749811|0.08953482
Beiersdorf Aktiengesellschaft|Handel|June 2018|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Beiersdorf in Hamburg gearbeitet.|Nicht empfohlen|Overall|3.6|BÃ¶rsennotiertes Unternehmen halt :-;|0.14656568|0.090633385|0.10404068|0.13018197|0.08806947|0.088095814|0.08970774|0.085677095|0.087499864|0.0895283
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Overall|2.2|Zusammengefasst Viele Vorgesetzte haben keine Ahnung von PersonalfÃ¼hrung . Die Firma ist in keiner Weise sozial . Kritik|0.10284865|0.06888212|0.06385398|0.07472376|0.06363389|0.27550653|0.08375351|0.105417214|0.06266379|0.09871654
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Vorgesetzte haben keine Ahnung von PersonalfÃ¼hrung. Da setzten sich Mitarbeiter hinter dem Schreibtisch ,die nicht mal eine bestimmte Position nachweisen kÃ¶nnen .|0.23665662|0.075759046|0.11886947|0.0822716|0.06266569|0.108985715|0.06383924|0.079317294|0.09932272|0.07231262
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|2|Viel Cliquenwirtschaft . Kollegen gab es nur wenige . Viele Mitarbeiter warn immer nur darauf aus ,Fehler bei anderen zu suchen .|0.30700997|0.08066677|0.07276872|0.090103686|0.07095792|0.0776592|0.075150825|0.07913759|0.07163742|0.07490793
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Es war schon ausschlaggebend ,ob man als weibliche Mitarbeiterin oder mÃ¤nnlichen Mitarbeiter etwas zu beanstanden hatte . Als alleinerziehende ,die keine Schicht wegen dem Kind machen konnte ,war ich nicht gleichberechtigt|0.09243677|0.06492192|0.28742886|0.06197605|0.05048867|0.05214251|0.059961565|0.22232763|0.05089202|0.057424005
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|3|Ich habe seit 1977 in den Unternehmen gearbeitet . Bis 1984 brachte man den Ã¤lteren Mitarbeitern noch viel mehr WertschÃ¤tzung|0.38997674|0.06466774|0.07526887|0.081325606|0.06099748|0.07481994|0.06498549|0.06530751|0.061632425|0.06101823
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|1|Ich konnte anfangs wegen meinem Kind nicht Schichtarbeiten ,dass wurde mir oft vorgeworfen . Mir wurden teilweise TÃ¤tigkeiten zugeteilt ,die andere nicht machen wollten . Bei der Wohnungssuche bzw. Kitaplatz ,hat das Unternehmen mir Schwierigkeiten gemacht|0.0756667|0.0722026|0.4504319|0.06071786|0.05152117|0.08526357|0.05431941|0.049302194|0.05074408|0.049830496
Beiersdorf Aktiengesellschaft|Handel|June 2018|9|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Produktion bei Beiersdorf AG in Hamburg gearbeitet.|Nicht empfohlen|Work-Life-Balance|2|Sehr, sehr schwierig .|0.09322541|0.09021056|0.18623559|0.09139752|0.08927562|0.089240916|0.09047786|0.08981071|0.09022957|0.089896224
Beiersdorf Aktiengesellschaft|Handel|June 2018|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei Beiersdorf in Hamburg gearbeitet.|Empfohlen|Overall|4.0|Sehr gut: 4 von 5 Sternen|0.10587724|0.09374556|0.10568169|0.12488977|0.09232425|0.10135384|0.09452438|0.09505432|0.09461449|0.09193448
